0,regulator_0,target_0,0.10793409108311888
1,regulator_3,target_0,0.4739905405577428
2,regulator_5,target_0,0.6447802908600622
3,regulator_10,target_0,0.12868527141195837
4,regulator_14,target_0,0.45663753510823923
5,regulator_18,target_0,0.21962103180944068
6,regulator_24,target_0,0.32881693905852616
7,regulator_28,target_0,0.2756770580962458
8,regulator_29,target_0,0.30804819150125134
9,regulator_31,target_0,0.5894382372370532
10,regulator_33,target_0,0.27129109840076016
11,regulator_41,target_0,0.27699145146237397
12,regulator_47,target_0,0.7135645380805746
13,regulator_71,target_0,0.452579394938449
14,regulator_75,target_0,0.2783666813345862
15,regulator_76,target_0,0.6222137784445355
16,regulator_78,target_0,0.4605307581980428
17,regulator_79,target_0,0.14351690126094294
18,regulator_83,target_0,0.19839283350474946
19,regulator_87,target_0,0.291963506637096
20,regulator_89,target_0,0.5535658652024747
21,regulator_93,target_0,0.10428866149091476
22,regulator_94,target_0,0.1542155770991551
23,regulator_96,target_0,0.4235964739812057
24,regulator_3,target_1,0.7545775996784014
25,regulator_8,target_1,0.3990957199127617
26,regulator_19,target_1,0.1913329277850506
27,regulator_20,target_1,0.4352552620194045
28,regulator_23,target_1,0.26460740618310646
29,regulator_24,target_1,0.37544652668199296
30,regulator_31,target_1,0.3176465246675633
31,regulator_40,target_1,0.4696897037224871
32,regulator_53,target_1,0.12496397576598448
33,regulator_54,target_1,0.16481629084911315
34,regulator_60,target_1,0.2780117819608633
35,regulator_62,target_1,0.2933062016963959
36,regulator_67,target_1,0.239954303320894
37,regulator_68,target_1,0.20871303490523507
38,regulator_74,target_1,0.3647737807763522
39,regulator_85,target_1,0.4013379391316266
40,regulator_87,target_1,0.1261086196935607
41,regulator_88,target_1,0.5225786332808923
42,regulator_90,target_1,0.3487080526153791
43,regulator_97,target_1,0.754768676557435
44,regulator_99,target_1,0.3168554679132184
45,regulator_1,target_2,0.3155203901427191
46,regulator_2,target_2,0.14198130325928046
47,regulator_4,target_2,0.17458527507226354
48,regulator_9,target_2,0.28067088722604966
49,regulator_12,target_2,0.6316844731337945
50,regulator_23,target_2,0.4530133982655231
51,regulator_38,target_2,0.15881973819127784
52,regulator_49,target_2,0.2951433228868685
53,regulator_53,target_2,0.5180333712495763
54,regulator_57,target_2,0.5506666780733296
55,regulator_59,target_2,0.5743872729847789
56,regulator_71,target_2,0.2962889241452394
57,regulator_83,target_2,0.1705207437747043
58,regulator_86,target_2,0.29962297841293506
59,regulator_97,target_2,0.6182124858841386
60,regulator_2,target_3,0.1695873380310574
61,regulator_6,target_3,0.44820531140663167
62,regulator_20,target_3,0.419172459650531
