0,regulator_0,target_0,0.10793409108311888
1,regulator_3,target_0,0.4739905405577428
2,regulator_5,target_0,0.4482619105179142
3,regulator_10,target_0,0.2973249088756062
4,regulator_14,target_0,0.3663271518412416
5,regulator_18,target_0,0.25148369268419324
6,regulator_19,target_0,0.2029855787137573
7,regulator_24,target_0,0.32881693905852616
8,regulator_28,target_0,0.2756770580962458
9,regulator_29,target_0,0.30804819150125134
10,regulator_31,target_0,0.32571946218791736
11,regulator_33,target_0,0.2554247092554902
12,regulator_41,target_0,0.27699145146237397
13,regulator_47,target_0,0.44011122704093775
14,regulator_64,target_0,0.27783956580160957
15,regulator_71,target_0,0.452579394938449
16,regulator_72,target_0,0.1414425780193418
17,regulator_75,target_0,0.2783666813345862
18,regulator_76,target_0,0.49323085784363907
19,regulator_78,target_0,0.4605307581980428
20,regulator_83,target_0,0.19839283350474946
21,regulator_87,target_0,0.1833151635420055
22,regulator_89,target_0,0.3428559841983034
23,regulator_90,target_0,0.13513361633677615
24,regulator_93,target_0,0.10428866149091476
25,regulator_94,target_0,0.25611358786268
26,regulator_96,target_0,0.4235964739812057
27,regulator_3,target_1,0.4336621883084666
28,regulator_4,target_1,0.1909480441921692
29,regulator_8,target_1,0.3990957199127617
30,regulator_19,target_1,0.34234747680584277
31,regulator_20,target_1,0.5368058633618916
32,regulator_23,target_1,0.26460740618310646
33,regulator_24,target_1,0.37544652668199296
34,regulator_31,target_1,0.24083709206369125
35,regulator_40,target_1,0.4696897037224871
36,regulator_41,target_1,0.40528001376494893
37,regulator_53,target_1,0.12496397576598448
38,regulator_54,target_1,0.16481629084911315
39,regulator_57,target_1,0.3786789620865931
40,regulator_60,target_1,0.2780117819608633
41,regulator_62,target_1,0.2933062016963959
42,regulator_67,target_1,0.239954303320894
43,regulator_68,target_1,0.10684453874456402
44,regulator_74,target_1,0.3647737807763522
45,regulator_85,target_1,0.4013379391316266
46,regulator_87,target_1,0.1261086196935607
47,regulator_88,target_1,0.24262180714921633
48,regulator_90,target_1,0.36119401161982967
49,regulator_97,target_1,0.5079570896715263
50,regulator_99,target_1,0.1549976111569325
51,regulator_0,target_2,0.17635310479145674
52,regulator_1,target_2,0.3155203901427191
53,regulator_2,target_2,0.2948029794920375
54,regulator_4,target_2,0.17458527507226354
55,regulator_5,target_2,0.11514491747307726
56,regulator_9,target_2,0.14347068251471254
57,regulator_12,target_2,0.6316844731337945
58,regulator_15,target_2,0.17340196715359302
59,regulator_23,target_2,0.22425820010931963
60,regulator_28,target_2,0.22946286223668783
61,regulator_38,target_2,0.15881973819127784
62,regulator_39,target_2,0.15027401688960795
