0,regulator_2,target_0,0.38191892194668614
1,regulator_3,target_0,0.20092069945339996
2,regulator_5,target_0,0.6219478238527696
3,regulator_10,target_0,0.245156388459567
4,regulator_13,target_0,0.1781846558559876
5,regulator_18,target_0,0.41129810674695094
6,regulator_19,target_0,0.16997906295307535
7,regulator_31,target_0,0.8447440257294152
8,regulator_34,target_0,0.1914406544626905
9,regulator_35,target_0,0.491072172237257
10,regulator_38,target_0,0.5253242053376062
11,regulator_41,target_0,0.46199350155848157
12,regulator_43,target_0,0.48214254208078783
13,regulator_52,target_0,0.36905502863093004
14,regulator_53,target_0,0.35885318721676013
15,regulator_57,target_0,0.14503736354910887
16,regulator_62,target_0,0.9931011199951172
17,regulator_65,target_0,0.7393618668886854
18,regulator_66,target_0,0.15959017262122474
19,regulator_69,target_0,0.2968108289238405
20,regulator_75,target_0,0.5521623016433732
21,regulator_78,target_0,0.5070042866095771
22,regulator_79,target_0,0.24969297573465482
23,regulator_83,target_0,0.3430814853652892
24,regulator_84,target_0,0.6896577243024471
25,regulator_87,target_0,0.578953422933351
26,regulator_96,target_0,0.48573459762199506
27,regulator_97,target_0,0.22000845326622248
28,regulator_3,target_1,0.5783544646345263
29,regulator_8,target_1,0.5148082902182307
30,regulator_20,target_1,0.8595360187279562
31,regulator_25,target_1,0.38088912273360376
32,regulator_38,target_1,0.36557278516539937
33,regulator_40,target_1,0.8793064695396716
34,regulator_54,target_1,0.3244733945565822
35,regulator_74,target_1,0.6923600873107922
36,regulator_78,target_1,0.6456812299947603
37,regulator_83,target_1,0.8240786127912323
38,regulator_84,target_1,0.8161351007547993
39,regulator_85,target_1,0.7999293526132646
40,regulator_88,target_1,0.877234302173906
41,regulator_90,target_1,0.6934074779496286
42,regulator_95,target_1,0.22668306376210304
43,regulator_97,target_1,0.7961975855685591
44,regulator_98,target_1,0.19059531390666962
45,regulator_4,target_2,0.31884557894826715
46,regulator_10,target_2,0.13887461051171449
47,regulator_16,target_2,0.2109060670921532
48,regulator_19,target_2,0.591300614082865
49,regulator_24,target_2,0.769147557558522
50,regulator_26,target_2,0.4697191714451501
51,regulator_30,target_2,0.750198165343555
52,regulator_33,target_2,0.19316544018042553
53,regulator_36,target_2,0.705582401358884
54,regulator_49,target_2,0.549590413468318
55,regulator_51,target_2,0.485821064035173
56,regulator_54,target_2,0.5676057885999095
57,regulator_57,target_2,0.8219703438628663
58,regulator_58,target_2,0.5911455042533728
59,regulator_59,target_2,0.7955489982014592
60,regulator_63,target_2,0.5323368248616829
