["B0336.3", "ABarpp-", 0.09150241461619839, 0.9295465917986547, -0.1677596217397976, -0.23968764258008843, -0.1045986306283545, -0.24573771868141972, 0.9381404200689201, -0.3836617983958434, -0.038073819793753044, -0.25662381478123725, -0.11692546628737066, -0.18002118390339067, 0.16024045449718627, -0.3882213215741954, -0.31629251707070044, -0.19650703001537498, -0.11473389159770013, -0.39318532848290966, -0.2529574150161731, -0.12910391203727692, -0.29423785925089474, -0.15731494971344026, -0.2346627898391515, -0.3047904008761152, 0.04109861762997517, -0.3076792868633962, -0.39162943089242, -0.21166154350329003, -0.2519083103743292, -0.2758865022917076, -0.18125210312730292, -0.2062119795165801, -0.24859112837361114, -0.2876448523040151, -0.23207598637725757]
["B0336.3", "ABarap-", 0.09150241461619839, 0.8641995877930608, -0.274542010382736, -0.30082697585163665, -0.2700647616396304, -0.2807116441648395, -0.21825714729030563, -0.2650700806529304, -0.003688896299071917, -0.3168634089223262, -0.28199977360438416, -0.19451674858533025, 0.18044691340865143, -0.20147829057399355, -0.5185744635512032, -0.2874468930514128, -0.2605244205936078, -0.30936649601414307, 0.4858916349312524, -0.19371796742785527, -0.12706701940128995, -0.3642098204571089, -0.22888133606083652, -0.2705497813769035, -0.09310285758448059, -0.16697714343695977, 0.12138115613296868, -0.10770817997981239, -0.17235192296845908, 0.4848173261492561, -0.357210567761502, -0.20064098299687122, -0.20084358239234304, -0.28492459204598813, -0.13507547368203424]
["B0336.3", "ABarpapa-", 0.09150241461619839, 0.8631714832185112, -0.32255347224572456, 0.7590186664239785, -0.16773151108864187, -0.2715505934483652, 1.0025583363516999, -0.15327316087694026, 0.09739908818631735, -0.20557171189732987, -0.19846479253711774, -0.13528538665743622, 0.17376360369411217, -0.3272106353238531, -0.23107045943639995, -0.27199584694370366, -0.12641120626119978, -0.21276185388218735, -0.24143648270922638, 0.28090538493893863, -0.37436479007813966, -0.33912932251264566, -0.39802246351126325, -0.23127419426487042, 0.015617045468856524, -0.18298783418863437, 0.3943424885932598, -0.3154715168751773, -0.20681276775691967, -0.23607585893001795, -0.1130311877717627, -0.16371926475106446, -0.1819404743454614, -0.2400629196825737, -0.1536077156400775]
["B0336.3", "ABaraapp-", 0.09150241461619839, 0.8557894678462322, -0.15976457469244398, -0.24691535309925786, -0.21492068065401998, -0.16791334624761733, -0.2815573743825402, -0.1568042641246938, 0.045584968066656746, -0.2243277545045953, -0.49896792615310276, -0.2717872375232247, 0.17252291812742146, -0.2027228871417163, -0.14949892229935272, -0.19237584208180633, -0.1291600828796401, 0.8328790594987938, -0.17684174135233272, -0.21778268436710024, 0.3849864599088378, 0.49462301269729675, -0.3222125100891325, -0.1631221727113181, -0.009550839879212427, -0.4199338739260946, -0.22640541282324672, -0.254393168441039, -0.19209647847621877, -0.2098517729556331, -0.28278897488992727, -0.4474276347514214, -0.2895763642937339, -0.2242118136688676, -0.4292800030353712]
["B0336.3", "ABarpapp-", 0.09150241461619839, 0.6428902336328762, -0.14200659141852584, -0.3351397656291845, -0.25733129844766034, -0.17155492205678624, 0.8213413486154806, -0.23641760002068313, 0.09469191880396526, -0.17069261532281102, -0.26264232372531354, -0.2320559623954564, 0.1406171783112246, -0.3396372213433839, -0.278584578657313, -0.13988279145111296, -0.15471589263174865, -0.13731307225267375, -0.11718320394494337, -0.2931175972290257, -0.1419909398811055, -0.1403982571067276, -0.28299471896942585, -0.2908465645660311, 0.07252920238167898, -0.21525979724507843, -0.24376169484640617, -0.1520688587716254, -0.36734136285820024, -0.30136584260914057, -0.20394622109711882, -0.353626207856994, -0.3324910691096084, -0.2859927574760163, -0.33825312272386493]
["B0336.3", "ABaraapaa-", 0.09150241461619839, 0.6922776075484091, -0.13991893059815577, -0.14195292098559356, -0.13991257667419568, -0.14194656706163414, -0.13990613771427515, -0.2436521450739352, 0.06932558461965135, -0.14194012810171336, -0.18495410224117453, -0.18717874892462044, 0.21075671912259297, -0.2261060660343854, 0.9459929934898078, -0.2996740527294958, -0.2408553828285779, -0.29087665588043776, -0.274672276586811, -0.13989961167625356, -0.17035028994611912, -0.14193360206369138, -0.1398929964484222, -0.1419269868358603, 0.07529104934348796, -0.13988628984647844, -0.2705472322433071, -0.2781215697649969, -0.22327299592224303, -0.26499370024483865, -0.141920280233917, -0.13987948961033342, -0.23890677156547946, -0.14191347999777193, -0.13986945685582822]
["B0336.3", "ABaraaa-", 0.09150241461619839, 0.947118458586855, -0.24733227915453004, -0.22874104245219878, -0.1770674657857869, -0.268405586186603, -0.3321919479694121, -0.2227745692288258, 0.08072740290176225, -0.14885475244269766, -0.27339144524504005, -0.2525007656927159, 0.1430060793085482, -0.2546634677297864, -0.10870147100320694, -0.27323568229676765, -0.18127072120226012, -0.2023729854188859, -0.19034981173245494, -0.14190963629255385, -0.1371105609262947, -0.14190259907006436, -0.15040363611107582, -0.24948901207118346, 0.0788935287228393, -0.197518330941585, -0.26883604935544403, -0.15520214820778166, -0.22460699662162678, -0.1356728735044371, -0.2646976017512071, -0.13985528089677565, -0.16968651799906673, -0.17273305115446888, -0.1418954603335013]
["B0336.3", "ABarpa", 0.09150241461619839, 0.7516977862446108, -0.23186883215127307, -0.3351397656291845, -0.2121551656006153, -0.22116054830365672, 0.910335439897089, -0.1945004504192086, 0.09587547648045144, -0.18779911782466951, -0.23014541478469075, -0.183345526806466, 0.15691212068341842, -0.33283367607715963, -0.2543764040987574, -0.20557474983834226, -0.1403147132197184, -0.17472759851134806, -0.1789924154803252, -0.2931175972290257, -0.25772081899574983, -0.2393393418144285, -0.3399057971777597, -0.2605982305865047, 0.04399510234782401, -0.19877131167754233, -0.24376169484640617, -0.23335635015570552, -0.28656885977347535, -0.2682451407948423, -0.15820813574255593, -0.25821481426150844, -0.256760428913905, -0.2625622068053283, -0.2454950545529852]
["B0336.3", "ABaraap", 0.09150241461619839, 0.7740050903424791, -0.1498362456468302, -0.19442699118036627, -0.17741010823114906, -0.15492426265399412, -0.21072401121469087, -0.20022084579312832, 0.05745316474132539, -0.1831272107469729, -0.3419484464131357, -0.22947455924293803, 0.19163277546000637, -0.21440659640663545, 0.9459929934898078, -0.24601590547317934, -0.18500093343216073, -0.29087665588043776, -0.22574871192631812, -0.17883457523464602, -0.17035028994611912, -0.14193360206369138, -0.23104426159582103, -0.1525189741755995, 0.07529104934348796, -0.2798997946041013, -0.2484671905076313, -0.2662475835866428, -0.2076771043498432, -0.237414010817041, -0.21234682308427577, -0.2936427697969858, -0.2642318564981497, -0.18305591889735956, -0.28456427122782146]
["B0336.3", "ABaraa", 0.09150241461619839, 0.8476130774234576, -0.19559620561349822, -0.2084003553827724, -0.1745719112245049, -0.20848004558661587, -0.2673734068844816, -0.2083153447559342, 0.06805069644938466, -0.16349334923882974, -0.3030404990706556, -0.23736157039104805, 0.16480180617613632, -0.23100603140153503, 0.9459929934898078, -0.25571925765613474, -0.18038021997362724, -0.24291390740648222, -0.20491878713133033, -0.15795901948320426, -0.15141727516151804, -0.13978268792895593, -0.18785416459682988, -0.19797952714284378, 0.0759322971249421, -0.2351172563197162, -0.25475974189896416, -0.2075541319318907, -0.2128898052516882, -0.1837365611334399, -0.23493321746369805, -0.21348764708622056, -0.2136946467247895, -0.17521774308796853, -0.21002143959434943]
