0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7776069907654515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414710399789715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342410904223925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463860965923994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787569453749723,0.0,0.0,0.0,0.0,5.249598429586112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533159106663618,0.0,0.0,0.0,0.0,7.172129611360464,9.490648499224434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059849641041148,8.438244079633453,11.758347565386318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.949997441321441,0.0,0.0,0.0,0.0,0.0,6.310984417927564,5.822194588014506,0.0,9.093607347864843,0.0,10.664566325163392,0.0,5.245360968310228,0.0,0.0,0.0,10.664510850129846,0.0,4.731361642864946,0.0,5.421271669497185,0.0,0.0,2.904166287918488,0.0,0.0,0.0,12.029713004870484,0.0,0.0,0.0,0.0,0.0,0.0,6.6725171539145185,0.0,7.770749360479935,8.767539239551779,0.0,0.0,5.8080635087633254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.617227599379524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172714886287439,0.0,0.0,0.0,4.769760006827967,0.0,0.0,0.0,0.0,8.903608185798104,13.363008790237668,0.0,0.0,0.0,0.0,9.008425060002292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8834969653493125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.605775782399004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817169469349418,0.0,8.50534861473893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.382302744018888,0.0,8.013812836615102,0.0,0.0,0.0,0.0,8.893934912600873,0.0,0.0,5.855396706035163,6.274598990170932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3287706418498537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629889789647467,0.0,0.0,5.260911320687629,0.0,7.878572683068609,0.0,9.967152639356605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.720642865119643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463860965923994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.509038912727085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.964251266339056,0.0,0.0,0.0,0.0,0.0,0.0,5.209987542486658,0.0,8.625241276149854,0.0,0.0,0.0,14.487268153325168,0.0,0.0,0.0,8.962491358179536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.582530115021479,0.0,0.0,7.172129611360464,0.0,0.0,0.0,10.291048823797263,0.0,0.0,8.475630544515658,5.704114670267822,10.385335038776255,0.0,8.920997841250001,0.0,0.0,0.0,0.0,0.0,8.438244079633453,0.0,12.454831888434088,9.325365352462393,0.0,12.949122272981391,11.69728343424444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284805323309932,0.0,6.129752095463423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.695029861304815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.381497877411057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.282068640362084,0.0,0.0,0.0,0.0,4.4966911916929035,0.0,0.0,0.0,0.0,0.0,0.0,6.225477186901693,10.170433266046917,0.0,0.0,0.0,0.0,0.0,0.0,7.340042531322064,0.0,0.0,5.349812279411081,5.518681165913473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.696604562273546,0.0,4.769760006827967,0.0,7.662974402448695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229798514102136,0.0,19.387304465955594,0.0,9.737009882365355,0.0,0.0,0.0,0.0,17.73964816326646,0.0,4.605702124536465,0.0,11.374870160876814,12.134805235505866,0.0,0.0,0.0,0.0,0.0,5.7247047446502695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.003829008929268,5.505955462228545,0.0,19.9840367914409,0.0,7.257328120282863,14.06992486841648,0.0,0.0,0.0,0.0,10.436137425680549,0.0,0.0,10.144640699665391,0.0,0.0,0.0,7.989907791348904,0.0,0.0,11.472900423181013,5.478193037417761,0.0,0.0,0.0,0.0,10.310396842167043,0.0,0.0,0.0,10.382106738031256,0.0,0.0,12.984384989943576,0.0,0.0,12.731739210370034,0.0,0.0,6.866296408679529,0.0,5.393336636468512,0.0,12.527530545010984,0.0,4.601113673486259,4.750554242227051,0.0,0.0,9.830572386513387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550865618086844,15.14547132344794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.703076273653217,0.0,3.921641122987701,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.729442865995239,11.619621420270237,0.0,0.0,0.0,0.0,10.37160662954808,0.0,11.0731410150699,8.022421168527444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.418722759453706,12.544618114746953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716649070436919,8.920997841250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.796949041364137,0.0,5.094093617657668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.951805320392452,0.0,0.0,0.0,0.0,0.0,10.664566325163392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.686823584554915,0.0,11.734590055018142,14.266448791549694,0.0,16.64433268323709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6725171539145185,9.324522904486239,0.0,0.0,12.448648769985077,0.0,0.0,0.0,0.0,0.0,14.360014840539998,14.23238831108608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.895462914071347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85892487027448,0.0,7.080214043936715,9.931442624015988,0.0,0.0,0.0,0.0,0.0,4.769760006827967,0.0,0.0,0.0,0.0,0.0,13.363008790237668,14.059883975610536,0.0,0.0,8.229798514102136,0.0,0.0,0.0,3.9871267361040257,9.11694995656125,0.0,0.0,0.0,0.0,0.0,6.924424234466839,0.0,0.0,5.757138327343272,12.371412121563722,0.0,0.0,4.993396274808313,0.0,15.42319234971671,0.0,17.130162376561795,0.0,0.0,8.223595558305048,0.0,10.49452702336252,0.0,8.08522819682637,0.0,0.0,0.0,8.90427083326606,0.0,0.0,7.432766349179021,0.0,0.0,0.0,4.6638606186176945,0.0,0.0,5.738138006680028,0.0,6.240765679891943,0.0,0.0,0.0,0.0,10.045076122427565,0.0,12.023593235495092,7.7400657463265725,0.0,2.7474592188640012,5.855396706035163,7.842637339218244,0.0,0.0,0.0,0.0,4.964908849250378,6.524423229410112,0.0,0.0,0.0,3.3287706418498537,5.399165194240971,3.7229449355162356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151518866285066,0.0,0.0,0.0,0.0,11.363649270204819,0.0,0.0,0.0,0.0,0.0,0.0,10.284325316262619,0.0,0.0,0.0,0.0,0.0,7.780109916372849,0.0,0.0,0.0,0.0,0.0,13.959664107784281
0.0,11.98265034732608,10.896752879322149,0.0,7.086663463140508,0.0,0.0,7.711961071884307,0.0,8.625241276149854,17.236337352370462,0.0,0.0,0.0,0.0,0.0,15.181131559208172,0.0,7.6127731105167715,0.0,0.0,0.0,0.0,0.0,10.55432875684419,0.0,15.42771456196574,0.0,0.0,0.0,0.0,0.0,0.0,9.226419259130948,0.0,10.69955292390988,0.0,0.0,0.0,8.476695931117597,0.0,0.0,0.0,11.856067833112007,9.56350317245693,0.0,0.0,0.0,0.0,0.0,6.498639479920957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08710014968276,0.0,0.0,0.0,0.0,0.0,0.0,6.391438113620025,13.949997441321441,0.0,15.88661268973874,0.0,0.0,0.0,0.0,5.822194588014506,6.695029861304815,0.0,0.0,0.0,0.0,7.796922106780169,0.0,0.0,0.0,6.106419376615439,0.0,0.0,0.0,0.0,15.783861626228527,0.0,2.904166287918488,8.267799843443951,0.0,0.0,6.897222642967189,0.0,0.0,15.329137973381313,0.0,0.0,0.0,0.0,0.0,0.0,5.9814999258155375,0.0,0.0,10.18924054508952,4.4966911916929035,0.0,0.0,0.0,0.0,18.948493757122723,12.916824285447221,0.0,0.0,0.0,0.0,13.656352653274006,0.0,6.218142648201786,0.0,0.0,0.0,0.0,0.0,0.0,4.64583888455053,0.0,0.0,0.0,12.887096860546162,0.0,0.0,0.0,9.404548373478725,0.0,0.0,0.0,11.143105354414143,0.0,0.0,0.0,0.0,4.090995144050623,9.79330936245057,0.0,0.0,0.0,5.509038912727085,0.0,0.0,0.0,0.0,10.054877321019212,0.0,0.0,7.170811659163652,0.0,4.449046086189484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.465818240211462,0.0,10.49452702336252,0.0,0.0,15.009678729997521,0.0,0.0,0.0,10.27757342192596,10.295170828015015,0.0,15.640912841513206,0.0,0.0,4.6638606186176945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.549557854877448,0.0,6.230154067779695,0.0,5.731577804724509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13612669399251,0.0,0.0,10.573006523285574,5.393336636468512,0.0,0.0,0.0,4.601113673486259,0.0,0.0,0.0,0.0,0.0,7.629889789647467,0.0,0.0,10.744979862049629,12.775109073057344,0.0,0.0,0.0,12.905220129725556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783129538987727,0.0,5.242432064087385,0.0,0.0,0.0,0.0,0.0,0.0
13.32512753306676,6.128967161160297,6.161697516795109,0.0,10.179784396255721,0.0,16.56176800365556,10.621444938051365,0.0,0.0,0.0,7.787569453749723,14.507954653170323,0.0,7.924999020740414,11.236398237506966,3.4192946725577724,8.962491358179536,0.0,0.0,26.230488675712074,0.0,0.0,0.0,0.0,5.764714698945382,5.722727315133634,0.0,13.214326341873328,7.226358287212347,12.576119402998886,0.0,0.0,16.395117573715872,0.0,0.0,13.742797184055147,0.0,0.0,23.00959023862487,0.0,16.26373625685795,9.74918486688253,7.1890326733791605,0.0,0.0,6.279497749674204,0.0,0.0,0.0,0.0,10.402658959685718,7.598541925334453,11.69728343424444,17.68564724271689,22.14841097570943,18.858798908921433,0.0,5.796949041364137,2.3739313748668445,0.0,16.45132925886135,0.0,0.0,0.0,7.919729147020174,0.0,3.235501416878484,12.364108769394228,0.0,7.896464261949986,0.0,6.310984417927564,8.531044908730413,0.0,0.0,9.842429414989866,10.664566325163392,0.0,0.0,12.603926501808308,14.720324946646022,0.0,0.0,0.0,15.009647181993646,14.75357682977344,9.759446839905085,0.0,9.34980749899133,4.687058693024323,16.12414807848198,0.0,9.905918321329214,0.0,0.0,14.172843469053703,14.178370196051917,0.0,5.311587141495391,0.0,6.6725171539145185,15.767292894666616,7.770749360479935,5.9814999258155375,0.0,14.441159398443805,5.8080635087633254,9.857530872155866,0.0,19.66623780812701,15.155498063051287,8.958639454993477,0.0,5.950382643069805,18.87337691079816,0.0,0.0,0.0,5.708786973974416,5.9350647151238585,9.005206723434593,0.0,0.0,13.288467066794887,13.538064313298733,15.491258302892996,12.190926664818575,4.64583888455053,0.0,0.0,0.0,9.28224578443546,18.262386169177187,16.001995695704483,5.5879091108866845,0.0,4.308271961235217,0.0,0.0,4.769760006827967,0.0,7.662974402448695,11.90903388420158,6.1311424529283185,11.84602639496402,0.0,0.0,4.813521589335454,10.692577982752525,0.0,0.0,19.387304465955594,0.0,3.9871267361040257,10.054877321019212,0.0,0.0,0.0,0.0,0.0,0.0,9.912381352913401,18.430587354546542,0.0,15.212465564738947,6.698393284296794,4.234940366750592,4.993396274808313,0.0,5.7247047446502695,0.0,0.0,8.605775782399004,0.0,0.0,0.0,16.572793070575,0.0,0.0,15.009678729997521,0.0,6.015797695507401,11.15008163779023,11.289833168557392,8.50534861473893,10.613845259065195,10.650690170446598,6.802333357420521,0.0,14.999975274380752,0.0,0.0,20.057497176006432,9.118271170286103,0.0,7.989907791348904,13.58981893387324,8.013812836615102,0.0,12.539992851711357,9.545019590390405,0.0,8.893934912600873,17.535676667683315,8.850584427973509,14.476421176173163,12.18990190956283,0.0,10.382106738031256,7.395687439421344,0.0,0.0,0.0,13.380271629736775,0.0,18.10993976881376,13.173334052274805,15.97558893440715,0.0,0.0,6.308698460845853,0.0,0.0,0.0,0.0,0.0,12.279794747890524,15.649680025454055,15.920663823024961,5.151518866285066,0.0,0.0,10.744979862049629,0.0,0.0,0.0,9.967152639356605,12.905220129725556,0.0,0.0,10.971624947124461,10.284325316262619,0.0,8.775101563853143,19.190861138632656,0.0,0.0,7.780109916372849,0.0,9.92960653519863,0.0,0.0,0.0,17.38057822268464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.500708487811849,0.0,5.803901721999868,4.321586880633567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.080431612783904,0.0,5.704114670267822,0.0,0.0,0.0,14.468558138091662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.228111872180544,0.0,0.0,0.0,22.14841097570943,0.0,0.0,0.0,0.0,5.094093617657668,0.0,0.0,3.9464331649518827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.412905987356341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.019907641048523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5738470181814024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6196290815342906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882861596835437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.472900423181013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248209695341521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750554242227051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.437297417175389,0.0,0.0,0.0
